,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability
7,8,CH,234,7,1.75,1.99,0.0,0.4,1,0,0.977746,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9708,7,1,1,0.9708,1.0300782859497322,-1.3396222557567397
1078,9,CH,235,7,1.75,1.99,0.0,0.4,0,0,0.982197,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9798,8,0,0,0.020199999999999996,49.50495049504951,1.4508629472122236
8,9,CH,235,7,1.75,1.99,0.0,0.4,0,0,0.982197,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9798,8,1,1,0.9798,1.0206164523372117,-1.4508629472122236
1079,10,CH,238,7,1.75,1.99,0.0,0.4,0,0,0.985757,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9806,9,0,0,0.019399999999999973,51.54639175257739,1.462517773385509
9,10,CH,238,7,1.75,1.99,0.0,0.4,0,0,0.985757,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9806,9,1,1,0.9806,1.0197838058331634,-1.462517773385509
1080,11,CH,240,7,1.86,2.09,0.0,0.0,0,0,0.988606,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9897,10,0,0,0.010299999999999976,97.08737864077693,1.6383050833070167
10,11,CH,240,7,1.86,2.09,0.0,0.0,0,0,0.988606,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9897,10,1,1,0.9897,1.0104071940992219,-1.6383050833070167
1081,12,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.990885,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.997,11,0,0,0.0030000000000000027,333.33333333333303,1.944789720246066
11,12,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.990885,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.997,11,1,1,0.997,1.0030090270812437,-1.944789720246066
12,13,CH,276,7,1.99,2.13,0.0,0.54,0,1,0.992708,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.9427,12,1,1,0.9427,1.0607828577490188,-1.116482732227421
1082,13,CH,276,7,1.99,2.13,0.0,0.54,0,1,0.992708,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.9427,12,0,0,0.05730000000000002,17.452006980802786,1.116482732227421
13,14,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.68,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9386,13,1,1,0.9386,1.0654165778819518,-1.0922145545104966
1083,14,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.68,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9386,13,0,0,0.06140000000000001,16.28664495114006,1.0922145545104966
1084,15,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.744,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9196,14,0,0,0.08040000000000003,12.437810945273627,0.9921829479914004
14,15,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.744,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9196,14,1,1,0.9196,1.087429317094389,-0.9921829479914004
1085,16,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.7952,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9418,15,0,0,0.05820000000000003,17.182130584192432,1.1106742982633686
15,16,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.7952,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9418,15,1,1,0.9418,1.0617965597791463,-1.1106742982633686
16,17,MM,240,1,1.75,1.99,0.0,0.3,0,1,0.5,1.69,1.75,-0.06,No,0.150754,0.0,0.24,1,MM,0.6277,16,0,1,0.37229999999999996,2.6860059092130006,0.23093481968992638
1086,17,MM,240,1,1.75,1.99,0.0,0.3,0,1,0.5,1.69,1.75,-0.06,No,0.150754,0.0,0.24,1,CH,0.6277,16,1,0,0.6277,1.5931177314003504,-0.23093481968992638
1087,18,MM,268,2,1.86,2.18,0.0,0.0,0,1,0.4,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.586,17,1,0,0.586,1.7064846416382253,-0.15374522291341358
17,18,MM,268,2,1.86,2.18,0.0,0.0,0,1,0.4,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.586,17,0,1,0.41400000000000003,2.4154589371980673,0.15374522291341358
18,19,MM,269,2,1.86,2.18,0.0,0.0,0,0,0.32,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.6065,18,0,1,0.39349999999999996,2.5412960609911055,0.19095841537160507
1088,19,MM,269,2,1.86,2.18,0.0,0.0,0,0,0.32,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.6065,18,1,0,0.6065,1.6488046166529264,-0.19095841537160507
1089,20,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8185,19,0,0,0.1815,5.5096418732782375,0.64367188434875
19,20,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8185,19,1,1,0.8185,1.2217470983506413,-0.64367188434875
1090,21,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9009,20,0,0,0.09909999999999997,10.090817356205855,0.9108191441525709
20,21,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9009,20,1,1,0.9009,1.11000111000111,-0.9108191441525709
1091,22,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.68,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.904,21,0,0,0.09599999999999997,10.41666666666667,0.9233718001005409
21,22,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.68,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.904,21,1,1,0.904,1.1061946902654867,-0.9233718001005409
1092,23,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.744,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9609,22,0,0,0.039100000000000024,25.575447570332464,1.2466677653359906
22,23,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.744,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9609,22,1,1,0.9609,1.0406910188365075,-1.2466677653359906
23,24,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.7952,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.989,23,1,1,0.989,1.0111223458038423,-1.620966915918145
1093,24,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.7952,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.989,23,0,0,0.01100000000000001,90.90909090909084,1.620966915918145
24,25,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.83616,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9779,24,1,1,0.9779,1.0225994477962983,-1.4235366521533028
1094,25,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.83616,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9779,24,0,0,0.02210000000000001,45.248868778280524,1.4235366521533028
25,26,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.868928,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9907,25,1,1,0.9907,1.009387301907742,-1.6658779489056847
1095,26,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.868928,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9907,25,0,0,0.009299999999999975,107.5268817204304,1.6658779489056847
26,27,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.895142,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9854,26,1,1,0.9854,1.0148163182463974,-1.5434800212529236
1096,27,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.895142,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9854,26,0,0,0.014599999999999946,68.49315068493176,1.5434800212529236
27,28,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.916114,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9874,27,1,1,0.9874,1.0127607859023697,-1.5836011751175647
1097,28,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.916114,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9874,27,0,0,0.012599999999999945,79.36507936507971,1.5836011751175645
1098,29,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.932891,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9912,28,0,0,0.00880000000000003,113.63636363636324,1.679597151481934
28,29,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.932891,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9912,28,1,1,0.9912,1.0088781275221954,-1.6795971514819337
29,30,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.946313,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9784,29,1,1,0.9784,1.0220768601798855,-1.4303814079420545
1099,30,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.946313,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9784,29,0,0,0.021599999999999953,46.2962962962964,1.4303814079420547
30,31,CH,246,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.5851,30,1,1,0.5851,1.7091095539224066,-0.15212915476979555
1100,31,CH,246,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.5851,30,0,0,0.41490000000000005,2.410219329959026,0.15212915476979555
31,32,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9599,31,1,1,0.9599,1.0417751849150954,-1.2383734670221256
1101,32,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9599,31,0,0,0.040100000000000025,24.93765586034911,1.2383734670221256
1102,33,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.68,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.6176,32,1,0,0.6176,1.6191709844559585,-0.21202028511580912
32,33,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.68,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.6176,32,0,1,0.38239999999999996,2.6150627615062763,0.21202028511580912
1103,34,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.68,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.7578,33,0,1,0.24219999999999997,4.128819157720892,0.4945541901599572
33,34,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.68,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.7578,33,1,0,0.7578,1.3196093956188968,-0.4945541901599572
34,35,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.544,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.6511,34,1,1,0.6511,1.5358623867301489,-0.2744430654784349
1104,35,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.544,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.6511,34,0,0,0.3489,2.8661507595299516,0.2744430654784349
1105,36,CH,256,3,1.99,2.29,0.0,0.0,0,0,0.6352,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.8015,35,0,0,0.1985,5.037783375314861,0.5995477058830365
35,36,CH,256,3,1.99,2.29,0.0,0.0,0,0,0.6352,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.8015,35,1,1,0.8015,1.2476606363069245,-0.5995477058830365
1106,37,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.70816,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9194,36,0,0,0.0806,12.406947890818858,0.9912802332667473
36,37,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.70816,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9194,36,1,1,0.9194,1.0876658690450294,-0.9912802332667473
1107,38,CH,277,1,1.99,2.13,0.24,0.0,0,0,0.7952,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,CH,0.9535,37,0,0,0.046499999999999986,21.505376344086027,1.1890400510352863
37,38,CH,277,1,1.99,2.13,0.24,0.0,0,0,0.7952,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,CH,0.9535,37,1,1,0.9535,1.048767697954903,-1.1890400510352863
38,39,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,MM,0.7797,38,0,0,0.22030000000000005,4.539264639128461,0.5458776813508217
1108,39,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,CH,0.7797,38,1,1,0.7797,1.2825445684237529,-0.5458776813508217
39,40,CH,227,4,1.79,1.79,0.0,0.0,0,1,0.920961,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.928,39,1,1,0.928,1.0775862068965516,-1.0342703122524255
1109,40,CH,227,4,1.79,1.79,0.0,0.0,0,1,0.920961,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.928,39,0,0,0.07199999999999995,13.888888888888898,1.0342703122524255
1110,41,CH,229,4,1.79,1.79,0.0,0.0,0,0,0.936769,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9581,40,0,0,0.04190000000000005,23.866348448687322,1.2234006139226294
40,41,CH,229,4,1.79,1.79,0.0,0.0,0,0,0.936769,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9581,40,1,1,0.9581,1.0437323870159692,-1.2234006139226294
41,42,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.949415,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9617,41,1,1,0.9617,1.0398253093480296,-1.2532903875505825
1111,42,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.949415,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9617,41,0,0,0.0383,26.109660574412533,1.2532903875505828
1112,43,CH,233,4,1.79,2.09,0.0,0.0,0,0,0.959532,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9802,42,0,0,0.01980000000000004,50.505050505050406,1.456694416823178
42,43,CH,233,4,1.79,2.09,0.0,0.0,0,0,0.959532,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9802,42,1,1,0.9802,1.0201999591920017,-1.456694416823178
1113,44,CH,236,4,1.79,2.09,0.0,0.0,0,0,0.967626,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9816,43,0,0,0.018399999999999972,54.3478260869566,1.4770391266984126
43,44,CH,236,4,1.79,2.09,0.0,0.0,0,0,0.967626,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9816,43,1,1,0.9816,1.0187449062754685,-1.4770391266984126
44,45,MM,237,4,1.79,2.09,0.0,0.0,0,0,0.9741,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9825,44,1,0,0.9825,1.0178117048346056,-1.4922103761154792
1114,45,MM,237,4,1.79,2.09,0.0,0.0,0,0,0.9741,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9825,44,0,1,0.01749999999999996,57.142857142857274,1.4922103761154792
1115,46,CH,240,4,1.79,2.23,0.0,0.0,0,0,0.77928,2.23,1.79,0.44,No,0.0,0.0,0.44,4,CH,0.9525,45,0,0,0.04749999999999999,21.052631578947373,1.1817516815890134
45,46,CH,240,4,1.79,2.23,0.0,0.0,0,0,0.77928,2.23,1.79,0.44,No,0.0,0.0,0.44,4,CH,0.9525,45,1,1,0.9525,1.0498687664041995,-1.1817516815890134
46,47,CH,244,4,1.99,2.23,0.0,0.0,0,0,0.823424,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9264,46,1,1,0.9264,1.079447322970639,-1.0261890390018447
1116,47,CH,244,4,1.99,2.23,0.0,0.0,0,0,0.823424,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9264,46,0,0,0.0736,13.58695652173913,1.0261890390018447
1117,48,CH,245,4,1.99,2.23,0.0,0.0,0,0,0.858739,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9416,47,0,0,0.05840000000000001,17.123287671232873,1.1093886585065789
47,48,CH,245,4,1.99,2.23,0.0,0.0,0,0,0.858739,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9416,47,1,1,0.9416,1.0620220900594732,-1.1093886585065789
1118,49,CH,246,4,1.99,2.23,0.0,0.0,0,0,0.886992,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9516,48,0,0,0.0484,20.66115702479339,1.175180855238721
48,49,CH,246,4,1.99,2.23,0.0,0.0,0,0,0.886992,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9516,48,1,1,0.9516,1.0508617065994115,-1.175180855238721
49,50,CH,247,4,1.99,2.23,0.0,0.0,0,0,0.909593,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9585,49,1,1,0.9585,1.0432968179447053,-1.226732793118988
1119,50,CH,247,4,1.99,2.23,0.0,0.0,0,0,0.909593,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9585,49,0,0,0.04149999999999998,24.096385542168687,1.226732793118988
1120,51,MM,248,4,1.99,2.23,0.0,0.0,0,0,0.927675,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9633,50,0,1,0.036699999999999955,27.24795640326979,1.266508550425835
50,51,MM,248,4,1.99,2.23,0.0,0.0,0,0,0.927675,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9633,50,1,0,0.9633,1.0380982040901068,-1.266508550425835
51,52,CH,249,4,1.99,2.23,0.0,0.0,0,0,0.74214,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8821,51,1,1,0.8821,1.1336583153837434,-0.8390915474811939
1121,52,CH,249,4,1.99,2.23,0.0,0.0,0,0,0.74214,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8821,51,0,0,0.1179,8.481764206955047,0.8390915474811939
52,53,CH,252,4,1.99,2.23,0.0,0.0,0,0,0.793712,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9156,52,1,1,0.9156,1.09217999126256,-0.9741160717433668
1122,53,CH,252,4,1.99,2.23,0.0,0.0,0,0,0.793712,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9156,52,0,0,0.08440000000000003,11.848341232227483,0.9741160717433668
1123,54,MM,254,4,1.99,2.29,0.0,0.0,1,0,0.834969,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.921,53,0,1,0.07899999999999996,12.658227848101273,0.9987713850412736
53,54,MM,254,4,1.99,2.29,0.0,0.0,1,0,0.834969,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.921,53,1,0,0.921,1.0857763300760044,-0.9987713850412736
1124,55,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.667976,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8419,54,0,0,0.15810000000000002,6.325110689437064,0.7094843761707202
54,55,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.667976,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8419,54,1,1,0.8419,1.1877895236964011,-0.7094843761707202
55,56,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.73438,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8932,55,1,1,0.8932,1.1195700850873265,-0.8795802897731047
1125,56,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.73438,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8932,55,0,0,0.1068,9.363295880149812,0.8795802897731047
56,57,CH,257,4,1.99,2.29,0.0,0.4,0,1,0.787504,1.89,1.99,-0.1,No,0.174672,0.0,0.3,4,CH,0.7678,56,1,1,0.7678,1.3024225058609011,-0.518095613506264
1126,57,CH,257,4,1.99,2.29,0.0,0.4,0,1,0.787504,1.89,1.99,-0.1,No,0.174672,0.0,0.3,4,CH,0.7678,56,0,0,0.23219999999999996,4.3066322136089585,0.518095613506264
57,58,CH,258,4,1.99,2.29,0.0,0.0,0,0,0.830003,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.942,57,1,1,0.942,1.0615711252653928,-1.111965509872317
1127,58,CH,258,4,1.99,2.29,0.0,0.0,0,0,0.830003,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.942,57,0,0,0.05800000000000005,17.24137931034481,1.111965509872317
58,59,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.864003,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9822,58,1,1,0.9822,1.018122581958868,-1.4870979961092194
1128,59,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.864003,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9822,58,0,0,0.017800000000000038,56.17977528089876,1.4870979961092194
59,60,CH,259,4,1.99,2.29,0.0,0.0,0,0,0.891202,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9613,59,1,1,0.9613,1.040257983980027,-1.2499807338763609
1129,60,CH,259,4,1.99,2.29,0.0,0.0,0,0,0.891202,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9613,59,0,0,0.03869999999999996,25.839793281653776,1.2499807338763609
60,61,CH,260,4,1.99,2.09,0.0,0.0,0,0,0.912962,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9513,60,1,1,0.9513,1.0511931041732365,-1.1729881795745598
1130,61,CH,260,4,1.99,2.09,0.0,0.0,0,0,0.912962,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9513,60,0,0,0.048699999999999966,20.533880903490775,1.1729881795745598
61,62,CH,263,4,1.99,2.09,0.0,0.0,0,0,0.930369,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9573,61,1,1,0.9573,1.0446046171524077,-1.2167413550309605
1131,62,CH,263,4,1.99,2.09,0.0,0.0,0,0,0.930369,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9573,61,0,0,0.04269999999999996,23.419203747072622,1.2167413550309605
1132,63,MM,265,4,1.99,2.09,0.1,0.0,0,0,0.944296,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.973,62,0,1,0.027000000000000024,37.037037037037,1.363584435127554
62,63,MM,265,4,1.99,2.09,0.1,0.0,0,0,0.944296,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.973,62,1,0,0.973,1.027749229188078,-1.363584435127554
1133,64,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.755436,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9088,63,0,0,0.09119999999999995,10.96491228070176,0.9433335712139992
63,64,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.755436,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9088,63,1,1,0.9088,1.1003521126760563,-0.9433335712139992
1134,65,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.804349,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9333,64,0,0,0.06669999999999998,14.99250374812594,1.0620396614668732
64,65,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.804349,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9333,64,1,1,0.9333,1.0714668381013608,-1.0620396614668732
1135,66,CH,267,4,1.99,2.09,0.1,0.0,0,0,0.843479,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9484,65,0,0,0.05159999999999998,19.37984496124032,1.1530936465591775
