,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability
1084,15,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.744,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9631,14,0,0,0.036900000000000044,27.100271002709995,1.892062868258696
14,15,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.744,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9631,14,1,1,0.9631,1.0383137784238397,-0.637654513032132
1085,16,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.7952,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9697,15,0,0,0.030299999999999994,33.003300330033014,2.0109195561338433
15,16,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.7952,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9697,15,1,1,0.9697,1.0312467773538208,-0.6442517856583185
16,17,MM,240,1,1.75,1.99,0.0,0.3,0,1,0.5,1.69,1.75,-0.06,No,0.150754,0.0,0.24,1,MM,0.6471,16,0,1,0.3529,2.8336639274582036,0.2988645307567137
1086,17,MM,240,1,1.75,1.99,0.0,0.3,0,1,0.5,1.69,1.75,-0.06,No,0.150754,0.0,0.24,1,CH,0.6471,16,1,0,0.6471,1.5453562046051614,-0.23447269979440324
1087,18,MM,268,2,1.86,2.18,0.0,0.0,0,1,0.4,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.6559,17,1,0,0.6559,1.5246226558926665,-0.24684216875708576
17,18,MM,268,2,1.86,2.18,0.0,0.0,0,1,0.4,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.6559,17,0,1,0.34409999999999996,2.9061319383900033,0.32084470420633016
18,19,MM,269,2,1.86,2.18,0.0,0.0,0,0,0.32,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.5478,18,0,1,0.45220000000000005,2.21141088014153,0.08956403667471441
1088,19,MM,269,2,1.86,2.18,0.0,0.0,0,0,0.32,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.5478,18,1,0,0.5478,1.8254837531945967,-0.08014742894062961
1089,20,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8511,19,0,0,0.14890000000000003,6.715916722632638,0.9644341704557823
19,20,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.5,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8511,19,1,1,0.8511,1.1749500646222537,-0.5098066448903549
1090,21,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9375,20,0,0,0.0625,16.0,1.5599718649512313
20,21,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9375,20,1,1,0.9375,1.0666666666666667,-0.6119655011663618
1091,22,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.68,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9583,21,0,0,0.04169999999999996,23.980815347721848,1.8173067406208467
21,22,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.68,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9583,21,1,1,0.9583,1.0435145570280704,-0.6328273715877195
1092,23,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.744,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9761,22,0,0,0.023900000000000032,41.84100418410036,2.1513665429326907
22,23,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.744,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9761,22,1,1,0.9761,1.0244851961889152,-0.6505447262887002
23,24,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.7952,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.992,23,1,1,0.992,1.0080645161290323,-0.6652532917463252
1093,24,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.7952,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.992,23,0,0,0.008000000000000007,124.99999999999989,2.745266552925232
24,25,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.83616,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9851,24,1,1,0.9851,1.015125367982946,-0.6591517309046719
1094,25,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.83616,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9851,24,0,0,0.014900000000000024,67.11409395973143,2.4158472502113253
25,26,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.868928,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9933,25,1,1,0.9933,1.0067451927917044,-0.6663418147925779
1095,26,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.868928,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9933,25,0,0,0.006700000000000039,149.2537313432827,2.8346813987110315
26,27,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.895142,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9892,26,1,1,0.9892,1.0109179134654267,-0.6628653276383113
1096,27,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.895142,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9892,26,0,0,0.010800000000000032,92.59259259259233,2.588363248745778
27,28,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.916114,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9899,27,1,1,0.9899,1.0102030508132134,-0.6634733161925053
1097,28,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.916114,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9899,27,0,0,0.010099999999999998,99.00990099009903,2.624191402570659
1098,29,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.932891,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9864,28,0,0,0.013599999999999945,73.52941176470618,2.4663449782366724
28,29,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.932891,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9864,28,1,1,0.9864,1.013787510137875,-0.6603538888226576
29,30,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.946313,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9886,29,1,1,0.9886,1.0115314586283632,-0.6623338321150484
1099,30,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.946313,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9886,29,0,0,0.011399999999999966,87.7192982456143,2.5609787027272954
30,31,CH,246,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.6907,30,1,1,0.6907,1.4478065730418417,-0.2994701412336062
1100,31,CH,246,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.6907,30,0,0,0.3093,3.2331070158422244,0.40509670805328446
31,32,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9761,31,1,1,0.9761,1.0244851961889152,-0.6505447262887002
1101,32,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9761,31,0,0,0.023900000000000032,41.84100418410036,2.1513665429326907
1102,33,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.68,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.6441,32,1,0,0.6441,1.5525539512498059,-0.23003058862060577
32,33,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.68,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.6441,32,0,1,0.3559,2.809778027535825,0.2922527752103829
1103,34,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.68,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.5234,33,1,0,0.5234,1.9105846388995034,-0.037743532574137276
33,34,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.68,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.5234,33,0,1,0.4766,2.09819555182543,0.04538930646684011
34,35,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.544,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.8364,34,1,1,0.8364,1.1956001912960306,-0.49151822802411954
1104,35,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.544,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.8364,34,0,0,0.16359999999999997,6.112469437652813,0.8947725069891135
1105,36,CH,256,3,1.99,2.29,0.0,0.0,0,0,0.6352,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.9143,35,0,0,0.0857,11.668611435239207,1.3517473760394534
35,36,CH,256,3,1.99,2.29,0.0,0.0,0,0,0.6352,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.9143,35,1,1,0.9143,1.0937329104232747,-0.5847280996260807
1106,37,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.70816,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9649,36,0,0,0.03510000000000002,28.490028490028475,1.9232394775164772
36,37,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.70816,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9649,36,1,1,0.9649,1.0363768266141569,-0.6394442078315717
1107,38,CH,277,1,1.99,2.13,0.24,0.0,0,0,0.7952,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,CH,0.9793,37,0,0,0.02070000000000005,48.30917874396123,2.233432192479131
37,38,CH,277,1,1.99,2.13,0.24,0.0,0,0,0.7952,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,CH,0.9793,37,1,1,0.9793,1.0211375472276116,-0.6537266680992392
38,39,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,CH,0.5806,38,1,1,0.5806,1.722356183258698,-0.13222751952837797
1108,39,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,CH,0.5806,38,0,0,0.4194,2.384358607534573,0.15587046959330647
39,40,CH,227,4,1.79,1.79,0.0,0.0,0,1,0.920961,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9473,39,1,1,0.9473,1.0556317956296843,-0.6217536382310536
1109,40,CH,227,4,1.79,1.79,0.0,0.0,0,1,0.920961,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9473,39,0,0,0.05269999999999997,18.975332068311207,1.6703476706091995
1110,41,CH,229,4,1.79,1.79,0.0,0.0,0,0,0.936769,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9538,40,0,0,0.04620000000000002,21.645021645021636,1.754172870718154
40,41,CH,229,4,1.79,1.79,0.0,0.0,0,0,0.936769,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9538,40,1,1,0.9538,1.0484378276368211,-0.6282750396828667
41,42,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.949415,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9734,41,1,1,0.9734,1.027326895418122,-0.6475781392543
1111,42,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.949415,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9734,41,0,0,0.026599999999999957,37.593984962406076,2.087973881832182
1112,43,CH,233,4,1.79,2.09,0.0,0.0,0,0,0.959532,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9826,42,0,0,0.01739999999999997,57.47126436781619,2.3310195703679235
42,43,CH,233,4,1.79,2.09,0.0,0.0,0,0,0.959532,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9826,42,1,1,0.9826,1.0177081213108081,-0.6568064165605594
1113,44,CH,236,4,1.79,2.09,0.0,0.0,0,0,0.967626,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9828,43,0,0,0.017199999999999993,58.139534883720955,2.3376354360984903
43,44,CH,236,4,1.79,2.09,0.0,0.0,0,0,0.967626,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9828,43,1,1,0.9828,1.0175010175010175,-0.6569964440992798
44,45,MM,237,4,1.79,2.09,0.0,0.0,0,0,0.9741,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9841,44,1,0,0.9841,1.01615689462453,-0.658205763243667
1114,45,MM,237,4,1.79,2.09,0.0,0.0,0,0,0.9741,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9841,44,0,1,0.015900000000000025,62.89308176100619,2.380538881746657
1115,46,CH,240,4,1.79,2.23,0.0,0.0,0,0,0.77928,2.23,1.79,0.44,No,0.0,0.0,0.44,4,CH,0.956,45,0,0,0.04400000000000004,22.72727272727271,1.7838958680291714
45,46,CH,240,4,1.79,2.23,0.0,0.0,0,0,0.77928,2.23,1.79,0.44,No,0.0,0.0,0.44,4,CH,0.956,45,1,1,0.956,1.0460251046025104,-0.630530996039867
46,47,CH,244,4,1.99,2.23,0.0,0.0,0,0,0.823424,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9539,46,1,1,0.9539,1.048327916972429,-0.6283758593613896
1116,47,CH,244,4,1.99,2.23,0.0,0.0,0,0,0.823424,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9539,46,0,0,0.04610000000000003,21.691973969631224,1.7555274292156022
1117,48,CH,245,4,1.99,2.23,0.0,0.0,0,0,0.858739,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9575,47,0,0,0.04249999999999998,23.52941176470589,1.8047570811269857
47,48,CH,245,4,1.99,2.23,0.0,0.0,0,0,0.858739,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9575,47,1,1,0.9575,1.0443864229765012,-0.6320447115950473
1118,49,CH,246,4,1.99,2.23,0.0,0.0,0,0,0.886992,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.949,48,0,0,0.051000000000000045,19.607843137254886,1.6903589414148485
48,49,CH,246,4,1.99,2.23,0.0,0.0,0,0,0.886992,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.949,48,1,1,0.949,1.053740779768177,-0.6235017911517706
49,50,CH,247,4,1.99,2.23,0.0,0.0,0,0,0.909593,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9481,49,1,1,0.9481,1.0547410610695074,-0.6226082874050316
1119,50,CH,247,4,1.99,2.23,0.0,0.0,0,0,0.909593,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9481,49,0,0,0.051899999999999946,19.267822736030848,1.6797402160081056
1120,51,MM,248,4,1.99,2.23,0.0,0.0,0,0,0.927675,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.6075,50,0,1,0.39249999999999996,2.547770700636943,0.21050837123499777
50,51,MM,248,4,1.99,2.23,0.0,0.0,0,0,0.927675,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.6075,50,1,0,0.6075,1.6460905349794237,-0.17520328008139094
51,52,CH,249,4,1.99,2.23,0.0,0.0,0,0,0.74214,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9465,51,1,1,0.9465,1.0565240359218173,-0.6209541931571056
1121,52,CH,249,4,1.99,2.23,0.0,0.0,0,0,0.74214,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9465,51,0,0,0.05349999999999999,18.691588785046733,1.6608924238971174
52,53,CH,252,4,1.99,2.23,0.0,0.0,0,0,0.793712,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9532,52,1,1,0.9532,1.049097775912715,-0.6276715211854267
1122,53,CH,252,4,1.99,2.23,0.0,0.0,0,0,0.793712,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9532,52,0,0,0.04679999999999995,21.367521367521388,1.7460383374430766
1123,54,MM,254,4,1.99,2.29,0.0,0.0,1,0,0.834969,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.6061,53,0,1,0.39390000000000003,2.5387154100025384,0.20737282686855113
53,54,MM,254,4,1.99,2.29,0.0,0.0,1,0,0.834969,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.6061,53,1,0,0.6061,1.649892756970797,-0.17302602254826704
1124,55,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.667976,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.7589,54,0,0,0.24109999999999998,4.14765657403567,0.6021288701106419
54,55,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.667976,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.7589,54,1,1,0.7589,1.3176966662274343,-0.3920445427671362
55,56,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.73438,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9398,55,1,1,0.9398,1.0640561821664185,-0.6142673169869899
1125,56,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.73438,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9398,55,0,0,0.06020000000000003,16.611295681063115,1.5837710287236444
56,57,CH,257,4,1.99,2.29,0.0,0.4,0,1,0.787504,1.89,1.99,-0.1,No,0.174672,0.0,0.3,4,CH,0.8899,56,1,1,0.8899,1.123721766490617,-0.5546181021702851
1126,57,CH,257,4,1.99,2.29,0.0,0.4,0,1,0.787504,1.89,1.99,-0.1,No,0.174672,0.0,0.3,4,CH,0.8899,56,0,0,0.11009999999999998,9.082652134423254,1.180457685981237
57,58,CH,258,4,1.99,2.29,0.0,0.0,0,0,0.830003,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.948,57,1,1,0.948,1.0548523206751055,-0.6225072386571676
1127,58,CH,258,4,1.99,2.29,0.0,0.0,0,0,0.830003,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.948,57,0,0,0.052000000000000046,19.230769230769212,1.6785614712002503
58,59,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.864003,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9855,58,1,1,0.9855,1.0147133434804667,-0.6595187712696109
1128,59,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.864003,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9855,58,0,0,0.014499999999999957,68.96551724137952,2.431424240977745
59,60,CH,259,4,1.99,2.29,0.0,0.0,0,0,0.891202,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9642,59,1,1,0.9642,1.0371292263015972,-0.6387674474197778
1129,60,CH,259,4,1.99,2.29,0.0,0.0,0,0,0.891202,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9642,59,0,0,0.035800000000000054,27.932960893854705,1.9105752842535169
60,61,CH,260,4,1.99,2.09,0.0,0.0,0,0,0.912962,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9683,60,1,1,0.9683,1.0327377878756583,-0.6428300134741893
1130,61,CH,260,4,1.99,2.09,0.0,0.0,0,0,0.912962,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9683,60,0,0,0.03169999999999995,31.545741324921185,1.98435679287816
61,62,CH,263,4,1.99,2.09,0.0,0.0,0,0,0.930369,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.949,61,1,1,0.949,1.053740779768177,-0.6235017911517706
1131,62,CH,263,4,1.99,2.09,0.0,0.0,0,0,0.930369,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.949,61,0,0,0.051000000000000045,19.607843137254886,1.6903589414148485
1132,63,MM,265,4,1.99,2.09,0.1,0.0,0,0,0.944296,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.5622,62,0,1,0.43779999999999997,2.284148012791229,0.11732909746826699
62,63,MM,265,4,1.99,2.09,0.1,0.0,0,0,0.944296,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.5622,62,1,0,0.5622,1.7787264318747775,-0.10462212177659697
1133,64,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.755436,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9393,63,0,0,0.060699999999999976,16.47446457990116,1.5785971494981996
63,64,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.755436,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9393,63,1,1,0.9393,1.0646225912913871,-0.6137734847979383
1134,65,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.804349,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9379,64,0,0,0.062100000000000044,16.10305958132044,1.564109100744196
64,65,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.804349,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9379,64,1,1,0.9379,1.0662117496534813,-0.6123726311448928
1135,66,CH,267,4,1.99,2.09,0.1,0.0,0,0,0.843479,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9301,65,0,0,0.06989999999999996,14.306151645207446,1.4854545005041682
