,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability
22,23,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.744,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.891,22,1,1,0.891,1.122334455667789,-0.8715429559799824
23,24,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.7952,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9564,23,1,1,0.9564,1.0455876202425762,-1.2101122259702772
1093,24,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.7952,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9564,23,0,0,0.04359999999999997,22.935779816513776,1.2101122259702775
24,25,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.83616,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9104,24,1,1,0.9104,1.0984182776801406,-0.9505854715822553
1094,25,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.83616,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9104,24,0,0,0.08960000000000001,11.160714285714285,0.9505854715822553
25,26,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.868928,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9564,25,1,1,0.9564,1.0455876202425762,-1.2101122259702772
1095,26,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.868928,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9564,25,0,0,0.04359999999999997,22.935779816513776,1.2101122259702775
26,27,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.895142,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9131,26,1,1,0.9131,1.0951702989814915,-0.962809445895832
1096,27,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.895142,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9131,26,0,0,0.08689999999999998,11.507479861910245,0.962809445895832
27,28,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.916114,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9131,27,1,1,0.9131,1.0951702989814915,-0.962809445895832
1097,28,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.916114,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9131,27,0,0,0.08689999999999998,11.507479861910245,0.962809445895832
1098,29,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.932891,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.8798,28,0,0,0.12019999999999997,8.31946755407654,0.8306876890864128
28,29,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.932891,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.8798,28,1,1,0.8798,1.136621959536258,-0.8306876890864128
29,30,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.946313,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.881,29,1,1,0.881,1.1350737797956867,-0.8350733759780105
1099,30,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.946313,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.881,29,0,0,0.119,8.403361344537815,0.8350733759780105
30,31,CH,246,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.7175,30,1,1,0.7175,1.3937282229965156,-0.40712605288452713
1100,31,CH,246,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.7175,30,0,0,0.2825,3.5398230088495577,0.40712605288452713
31,32,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9531,31,1,1,0.9531,1.0492078480747036,-1.1861262894573072
1101,32,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9531,31,0,0,0.04690000000000005,21.321961620469057,1.1861262894573072
1102,33,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.68,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.5569,32,1,0,0.5569,1.7956545160711082,-0.10129991265871893
32,33,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.68,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.5569,32,0,1,0.44310000000000005,2.256826901376664,0.10129991265871893
1103,34,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.68,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.685,33,0,1,0.31499999999999995,3.1746031746031753,0.3408394497517717
33,34,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.68,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.685,33,1,0,0.685,1.4598540145985401,-0.3408394497517717
34,35,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.544,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.7485,34,1,1,0.7485,1.336005344021376,-0.4740951740496696
1104,35,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.544,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.7485,34,0,0,0.25149999999999995,3.9761431411530825,0.4740951740496696
1105,36,CH,256,3,1.99,2.29,0.0,0.0,0,0,0.6352,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.8268,35,0,0,0.17320000000000002,5.773672055427251,0.6666121379877289
35,36,CH,256,3,1.99,2.29,0.0,0.0,0,0,0.6352,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.8268,35,1,1,0.8268,1.2094823415578133,-0.6666121379877289
1106,37,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.70816,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9043,36,0,0,0.09570000000000001,10.44932079414838,0.9245864677090418
36,37,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.70816,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9043,36,1,1,0.9043,1.1058277120424638,-0.9245864677090418
1107,38,CH,277,1,1.99,2.13,0.24,0.0,0,0,0.7952,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,CH,0.9432,37,0,0,0.05679999999999996,17.605633802816914,1.1197066137476928
37,38,CH,277,1,1.99,2.13,0.24,0.0,0,0,0.7952,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,CH,0.9432,37,1,1,0.9432,1.0602205258693809,-1.1197066137476928
38,39,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,MM,0.5708,38,0,0,0.4292,2.3299161230195713,0.12644525674697643
1108,39,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,CH,0.5708,38,1,1,0.5708,1.7519271198318151,-0.12644525674697643
39,40,CH,227,4,1.79,1.79,0.0,0.0,0,1,0.920961,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8718,39,1,1,0.8718,1.1470520761642578,-0.8032424325315526
1109,40,CH,227,4,1.79,1.79,0.0,0.0,0,1,0.920961,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8718,39,0,0,0.12819999999999998,7.8003120124805,0.8032424325315526
1110,41,CH,229,4,1.79,1.79,0.0,0.0,0,0,0.936769,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8522,40,0,0,0.14780000000000004,6.765899864682001,0.7404175040827354
40,41,CH,229,4,1.79,1.79,0.0,0.0,0,0,0.936769,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8522,40,1,1,0.8522,1.1734334663224595,-0.7404175040827354
41,42,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.949415,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8522,41,1,1,0.8522,1.1734334663224595,-0.7404175040827354
1111,42,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.949415,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8522,41,0,0,0.14780000000000004,6.765899864682001,0.7404175040827354
1112,43,CH,233,4,1.79,2.09,0.0,0.0,0,0,0.959532,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.8703,42,0,0,0.12970000000000004,7.710100231303005,0.7982971980514149
42,43,CH,233,4,1.79,2.09,0.0,0.0,0,0,0.959532,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.8703,42,1,1,0.8703,1.149029070435482,-0.7982971980514149
1113,44,CH,236,4,1.79,2.09,0.0,0.0,0,0,0.967626,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.8703,43,0,0,0.12970000000000004,7.710100231303005,0.7982971980514149
43,44,CH,236,4,1.79,2.09,0.0,0.0,0,0,0.967626,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.8703,43,1,1,0.8703,1.149029070435482,-0.7982971980514149
44,45,MM,237,4,1.79,2.09,0.0,0.0,0,0,0.9741,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.8703,44,1,0,0.8703,1.149029070435482,-0.7982971980514149
1114,45,MM,237,4,1.79,2.09,0.0,0.0,0,0,0.9741,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.8703,44,0,1,0.12970000000000004,7.710100231303005,0.7982971980514149
1115,46,CH,240,4,1.79,2.23,0.0,0.0,0,0,0.77928,2.23,1.79,0.44,No,0.0,0.0,0.44,4,CH,0.8429,45,0,0,0.15710000000000002,6.365372374283895,0.7125048785804404
45,46,CH,240,4,1.79,2.23,0.0,0.0,0,0,0.77928,2.23,1.79,0.44,No,0.0,0.0,0.44,4,CH,0.8429,45,1,1,0.8429,1.1863803535413453,-0.7125048785804404
46,47,CH,244,4,1.99,2.23,0.0,0.0,0,0,0.823424,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8646,46,1,1,0.8646,1.1566042100393246,-0.7794799814813052
1116,47,CH,244,4,1.99,2.23,0.0,0.0,0,0,0.823424,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8646,46,0,0,0.13539999999999996,7.385524372230431,0.7794799814813052
1117,48,CH,245,4,1.99,2.23,0.0,0.0,0,0,0.858739,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,47,0,0,0.12429999999999997,8.045052292839905,0.816085002705735
47,48,CH,245,4,1.99,2.23,0.0,0.0,0,0,0.858739,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,47,1,1,0.8757,1.1419435879867534,-0.816085002705735
1118,49,CH,246,4,1.99,2.23,0.0,0.0,0,0,0.886992,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,48,0,0,0.12429999999999997,8.045052292839905,0.816085002705735
48,49,CH,246,4,1.99,2.23,0.0,0.0,0,0,0.886992,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,48,1,1,0.8757,1.1419435879867534,-0.816085002705735
49,50,CH,247,4,1.99,2.23,0.0,0.0,0,0,0.909593,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,49,1,1,0.8757,1.1419435879867534,-0.816085002705735
1119,50,CH,247,4,1.99,2.23,0.0,0.0,0,0,0.909593,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,49,0,0,0.12429999999999997,8.045052292839905,0.816085002705735
1120,51,MM,248,4,1.99,2.23,0.0,0.0,0,0,0.927675,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,50,0,1,0.12429999999999997,8.045052292839905,0.816085002705735
50,51,MM,248,4,1.99,2.23,0.0,0.0,0,0,0.927675,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,50,1,0,0.8757,1.1419435879867534,-0.816085002705735
51,52,CH,249,4,1.99,2.23,0.0,0.0,0,0,0.74214,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,51,1,1,0.8757,1.1419435879867534,-0.816085002705735
1121,52,CH,249,4,1.99,2.23,0.0,0.0,0,0,0.74214,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,51,0,0,0.12429999999999997,8.045052292839905,0.816085002705735
52,53,CH,252,4,1.99,2.23,0.0,0.0,0,0,0.793712,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,52,1,1,0.8757,1.1419435879867534,-0.816085002705735
1122,53,CH,252,4,1.99,2.23,0.0,0.0,0,0,0.793712,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.8757,52,0,0,0.12429999999999997,8.045052292839905,0.816085002705735
1123,54,MM,254,4,1.99,2.29,0.0,0.0,1,0,0.834969,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8382,53,0,1,0.16180000000000005,6.180469715698391,0.6982630378470667
53,54,MM,254,4,1.99,2.29,0.0,0.0,1,0,0.834969,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8382,53,1,0,0.8382,1.1930326890956813,-0.6982630378470667
1124,55,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.667976,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8398,54,0,0,0.1602,6.242197253433208,0.7031156013353306
54,55,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.667976,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8398,54,1,1,0.8398,1.1907597046915932,-0.7031156013353306
55,56,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.73438,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8498,55,1,1,0.8498,1.1767474699929394,-0.7332220149974606
1125,56,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.73438,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8498,55,0,0,0.1502,6.657789613848203,0.7332220149974606
56,57,CH,257,4,1.99,2.29,0.0,0.4,0,1,0.787504,1.89,1.99,-0.1,No,0.174672,0.0,0.3,4,CH,0.8197,56,1,1,0.8197,1.2199585214102722,-0.646989957854178
1126,57,CH,257,4,1.99,2.29,0.0,0.4,0,1,0.787504,1.89,1.99,-0.1,No,0.174672,0.0,0.3,4,CH,0.8197,56,0,0,0.18030000000000002,5.546311702717692,0.646989957854178
57,58,CH,258,4,1.99,2.29,0.0,0.0,0,0,0.830003,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8574,57,1,1,0.8574,1.166316771635176,-0.7559872234690929
1127,58,CH,258,4,1.99,2.29,0.0,0.0,0,0,0.830003,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8574,57,0,0,0.14259999999999995,7.012622720897618,0.7559872234690929
58,59,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.864003,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.891,58,1,1,0.891,1.122334455667789,-0.8715429559799824
1128,59,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.864003,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.891,58,0,0,0.10899999999999999,9.174311926605506,0.8715429559799824
59,60,CH,259,4,1.99,2.29,0.0,0.0,0,0,0.891202,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8574,59,1,1,0.8574,1.166316771635176,-0.7559872234690929
1129,60,CH,259,4,1.99,2.29,0.0,0.0,0,0,0.891202,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.8574,59,0,0,0.14259999999999995,7.012622720897618,0.7559872234690929
60,61,CH,260,4,1.99,2.09,0.0,0.0,0,0,0.912962,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.8704,60,1,1,0.8704,1.1488970588235294,-0.7986269325841121
1130,61,CH,260,4,1.99,2.09,0.0,0.0,0,0,0.912962,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.8704,60,0,0,0.12960000000000005,7.716049382716046,0.7986269325841121
61,62,CH,263,4,1.99,2.09,0.0,0.0,0,0,0.930369,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.8704,61,1,1,0.8704,1.1488970588235294,-0.7986269325841121
1131,62,CH,263,4,1.99,2.09,0.0,0.0,0,0,0.930369,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.8704,61,0,0,0.12960000000000005,7.716049382716046,0.7986269325841121
1132,63,MM,265,4,1.99,2.09,0.1,0.0,0,0,0.944296,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.8632,62,0,1,0.13680000000000003,7.309941520467834,0.7748512110657706
62,63,MM,265,4,1.99,2.09,0.1,0.0,0,0,0.944296,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.8632,62,1,0,0.8632,1.1584800741427248,-0.7748512110657706
1133,64,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.755436,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.8632,63,0,0,0.13680000000000003,7.309941520467834,0.7748512110657706
63,64,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.755436,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.8632,63,1,1,0.8632,1.1584800741427248,-0.7748512110657706
1134,65,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.804349,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.8632,64,0,0,0.13680000000000003,7.309941520467834,0.7748512110657706
64,65,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.804349,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.8632,64,1,1,0.8632,1.1584800741427248,-0.7748512110657706
1135,66,CH,267,4,1.99,2.09,0.1,0.0,0,0,0.843479,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.8632,65,0,0,0.13680000000000003,7.309941520467834,0.7748512110657706
