,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Label,Score,contest_id,contestant_id,won,probability,market_dividend,ability
1090,21,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9006,20,0,0,0.09940000000000004,10.060362173038225,0.9096034988236076
20,21,CH,257,7,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9006,20,1,1,0.9006,1.1103708638685321,-0.9096034988236076
1091,22,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.68,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.932,21,0,0,0.06799999999999995,14.705882352941188,1.0546124938584525
21,22,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.68,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.932,21,1,1,0.932,1.0729613733905579,-1.0546124938584525
1092,23,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.744,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9658,22,0,0,0.03420000000000001,29.239766081871338,1.2899276459289102
22,23,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.744,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9658,22,1,1,0.9658,1.0354110581901015,-1.2899276459289102
23,24,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.7952,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9893,23,1,1,0.9893,1.0108157282927324,-1.6279355904679194
1093,24,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.7952,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9893,23,0,0,0.010700000000000043,93.45794392523327,1.6279355904679194
24,25,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.83616,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9645,24,1,1,0.9645,1.0368066355624677,-1.2775317739883252
1094,25,CH,268,7,1.86,2.13,0.0,0.0,0,0,0.83616,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9645,24,0,0,0.035499999999999976,28.16901408450706,1.2775317739883252
25,26,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.868928,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9893,25,1,1,0.9893,1.0108157282927324,-1.6279355904679194
1095,26,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.868928,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9893,25,0,0,0.010700000000000043,93.45794392523327,1.6279355904679194
26,27,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.895142,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9769,26,1,1,0.9769,1.0236462278636502,-1.4110076226562294
1096,27,CH,271,7,1.86,2.13,0.0,0.0,0,0,0.895142,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9769,26,0,0,0.02310000000000001,43.29004329004327,1.4110076226562294
27,28,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.916114,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9769,27,1,1,0.9769,1.0236462278636502,-1.4110076226562294
1097,28,CH,272,7,1.86,2.13,0.0,0.0,0,0,0.916114,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9769,27,0,0,0.02310000000000001,43.29004329004327,1.4110076226562294
1098,29,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.932891,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9793,28,0,0,0.02070000000000005,48.30917874396123,1.4435794302891851
28,29,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.932891,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9793,28,1,1,0.9793,1.0211375472276116,-1.443579430289185
29,30,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.946313,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9545,29,1,1,0.9545,1.0476689366160292,-1.1963144626315856
1099,30,CH,278,7,2.06,2.13,0.0,0.0,0,0,0.946313,2.13,2.06,0.07,Yes,0.0,0.0,0.07,0,CH,0.9545,29,0,0,0.045499999999999985,21.978021978021985,1.1963144626315856
30,31,CH,246,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.6636,30,1,1,0.6636,1.5069318866787222,-0.2989141125907725
1100,31,CH,246,2,1.89,2.09,0.0,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.6636,30,0,0,0.33640000000000003,2.9726516052318663,0.2989141125907725
31,32,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9674,31,1,1,0.9674,1.0336985734959685,-1.3050825980652363
1101,32,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.6,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9674,31,0,0,0.03259999999999996,30.674846625766907,1.3050825980652363
1102,33,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.68,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.6385,32,0,1,0.36150000000000004,2.76625172890733,0.25082779341979555
32,33,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.68,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.6385,32,1,0,0.6385,1.5661707126076743,-0.25082779341979555
1103,34,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.68,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.7253,33,0,1,0.27470000000000006,3.640334910811794,0.4231292840929082
33,34,MM,232,2,1.69,1.69,0.0,0.0,1,0,0.68,1.69,1.69,0.0,No,0.0,0.0,0.0,2,CH,0.7253,33,1,0,0.7253,1.3787398317937407,-0.4231292840929082
34,35,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.544,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.6774,34,1,1,0.6774,1.4762326542663124,-0.3259326248499449
1104,35,CH,251,3,1.99,2.23,0.0,0.0,0,0,0.544,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.6774,34,0,0,0.3226,3.0998140111593306,0.3259326248499449
1105,36,CH,256,3,1.99,2.29,0.0,0.0,0,0,0.6352,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.7993,35,0,0,0.2007,4.9825610363726955,0.5939769252714067
35,36,CH,256,3,1.99,2.29,0.0,0.0,0,0,0.6352,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.7993,35,1,1,0.7993,1.2510947078693857,-0.5939769252714067
1106,37,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.70816,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9578,36,0,0,0.042200000000000015,23.696682464454966,1.220899623225797
36,37,CH,258,1,1.76,2.18,0.0,0.0,0,0,0.70816,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9578,36,1,1,0.9578,1.044059302568386,-1.220899623225797
1107,38,CH,277,1,1.99,2.13,0.24,0.0,0,0,0.7952,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,CH,0.9821,37,0,0,0.017900000000000027,55.86592178770941,1.4853923636146082
37,38,CH,277,1,1.99,2.13,0.24,0.0,0,0,0.7952,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,CH,0.9821,37,1,1,0.9821,1.0182262498727217,-1.4853923636146082
38,39,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,MM,0.7592,38,0,0,0.24080000000000001,4.152823920265781,0.4977987662135327
1108,39,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,CH,0.7592,38,1,1,0.7592,1.3171759747102214,-0.4977987662135327
39,40,CH,227,4,1.79,1.79,0.0,0.0,0,1,0.920961,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8845,39,1,1,0.8845,1.1305822498586773,-0.8478539389282037
1109,40,CH,227,4,1.79,1.79,0.0,0.0,0,1,0.920961,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8845,39,0,0,0.11550000000000005,8.658008658008654,0.8478539389282037
1110,41,CH,229,4,1.79,1.79,0.0,0.0,0,0,0.936769,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8845,40,0,0,0.11550000000000005,8.658008658008654,0.8478539389282037
40,41,CH,229,4,1.79,1.79,0.0,0.0,0,0,0.936769,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8845,40,1,1,0.8845,1.1305822498586773,-0.8478539389282037
41,42,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.949415,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8845,41,1,1,0.8845,1.1305822498586773,-0.8478539389282037
1111,42,CH,230,4,1.79,1.79,0.0,0.0,0,0,0.949415,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.8845,41,0,0,0.11550000000000005,8.658008658008654,0.8478539389282037
1112,43,CH,233,4,1.79,2.09,0.0,0.0,0,0,0.959532,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9768,42,0,0,0.0232,43.10344827586207,1.4097525307706218
42,43,CH,233,4,1.79,2.09,0.0,0.0,0,0,0.959532,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9768,42,1,1,0.9768,1.0237510237510237,-1.4097525307706218
1113,44,CH,236,4,1.79,2.09,0.0,0.0,0,0,0.967626,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9768,43,0,0,0.0232,43.10344827586207,1.4097525307706218
43,44,CH,236,4,1.79,2.09,0.0,0.0,0,0,0.967626,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9768,43,1,1,0.9768,1.0237510237510237,-1.4097525307706218
44,45,MM,237,4,1.79,2.09,0.0,0.0,0,0,0.9741,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9768,44,1,0,0.9768,1.0237510237510237,-1.4097525307706218
1114,45,MM,237,4,1.79,2.09,0.0,0.0,0,0,0.9741,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9768,44,0,1,0.0232,43.10344827586207,1.4097525307706218
1115,46,CH,240,4,1.79,2.23,0.0,0.0,0,0,0.77928,2.23,1.79,0.44,No,0.0,0.0,0.44,4,CH,0.9658,45,0,0,0.03420000000000001,29.239766081871338,1.2899276459289102
45,46,CH,240,4,1.79,2.23,0.0,0.0,0,0,0.77928,2.23,1.79,0.44,No,0.0,0.0,0.44,4,CH,0.9658,45,1,1,0.9658,1.0354110581901015,-1.2899276459289102
46,47,CH,244,4,1.99,2.23,0.0,0.0,0,0,0.823424,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9161,46,1,1,0.9161,1.0915838882218099,-0.9763760297298486
1116,47,CH,244,4,1.99,2.23,0.0,0.0,0,0,0.823424,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9161,46,0,0,0.08389999999999997,11.91895113230036,0.9763760297298486
1117,48,CH,245,4,1.99,2.23,0.0,0.0,0,0,0.858739,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9161,47,0,0,0.08389999999999997,11.91895113230036,0.9763760297298486
47,48,CH,245,4,1.99,2.23,0.0,0.0,0,0,0.858739,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9161,47,1,1,0.9161,1.0915838882218099,-0.9763760297298486
1118,49,CH,246,4,1.99,2.23,0.0,0.0,0,0,0.886992,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9444,48,0,0,0.05559999999999998,17.985611510791372,1.1274339645780727
48,49,CH,246,4,1.99,2.23,0.0,0.0,0,0,0.886992,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9444,48,1,1,0.9444,1.058873358746294,-1.1274339645780724
49,50,CH,247,4,1.99,2.23,0.0,0.0,0,0,0.909593,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9444,49,1,1,0.9444,1.058873358746294,-1.1274339645780724
1119,50,CH,247,4,1.99,2.23,0.0,0.0,0,0,0.909593,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9444,49,0,0,0.05559999999999998,17.985611510791372,1.1274339645780727
1120,51,MM,248,4,1.99,2.23,0.0,0.0,0,0,0.927675,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9444,50,0,1,0.05559999999999998,17.985611510791372,1.1274339645780727
50,51,MM,248,4,1.99,2.23,0.0,0.0,0,0,0.927675,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9444,50,1,0,0.9444,1.058873358746294,-1.1274339645780724
51,52,CH,249,4,1.99,2.23,0.0,0.0,0,0,0.74214,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9161,51,1,1,0.9161,1.0915838882218099,-0.9763760297298486
1121,52,CH,249,4,1.99,2.23,0.0,0.0,0,0,0.74214,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9161,51,0,0,0.08389999999999997,11.91895113230036,0.9763760297298486
52,53,CH,252,4,1.99,2.23,0.0,0.0,0,0,0.793712,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9161,52,1,1,0.9161,1.0915838882218099,-0.9763760297298486
1122,53,CH,252,4,1.99,2.23,0.0,0.0,0,0,0.793712,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9161,52,0,0,0.08389999999999997,11.91895113230036,0.9763760297298486
1123,54,MM,254,4,1.99,2.29,0.0,0.0,1,0,0.834969,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9366,53,0,1,0.06340000000000001,15.772870662460566,1.080852094499674
53,54,MM,254,4,1.99,2.29,0.0,0.0,1,0,0.834969,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9366,53,1,0,0.9366,1.067691650651292,-1.080852094499674
1124,55,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.667976,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.847,54,0,0,0.15300000000000002,6.5359477124183,0.7248181379248203
54,55,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.667976,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.847,54,1,1,0.847,1.1806375442739079,-0.7248181379248203
55,56,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.73438,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9366,55,1,1,0.9366,1.067691650651292,-1.080852094499674
1125,56,CH,256,4,1.99,2.29,0.0,0.0,0,0,0.73438,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9366,55,0,0,0.06340000000000001,15.772870662460566,1.080852094499674
56,57,CH,257,4,1.99,2.29,0.0,0.4,0,1,0.787504,1.89,1.99,-0.1,No,0.174672,0.0,0.3,4,CH,0.8597,56,1,1,0.8597,1.1631964638827497,-0.7632698964526461
1126,57,CH,257,4,1.99,2.29,0.0,0.4,0,1,0.787504,1.89,1.99,-0.1,No,0.174672,0.0,0.3,4,CH,0.8597,56,0,0,0.14029999999999998,7.1275837491090535,0.7632698964526461
57,58,CH,258,4,1.99,2.29,0.0,0.0,0,0,0.830003,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9366,57,1,1,0.9366,1.067691650651292,-1.080852094499674
1127,58,CH,258,4,1.99,2.29,0.0,0.0,0,0,0.830003,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9366,57,0,0,0.06340000000000001,15.772870662460566,1.080852094499674
58,59,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.864003,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.972,58,1,1,0.972,1.02880658436214,-1.3527164737585475
1128,59,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.864003,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.972,58,0,0,0.028000000000000025,35.71428571428568,1.3527164737585478
59,60,CH,259,4,1.99,2.29,0.0,0.0,0,0,0.891202,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9583,59,1,1,0.9583,1.0435145570280704,-1.2250670561042831
1129,60,CH,259,4,1.99,2.29,0.0,0.0,0,0,0.891202,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9583,59,0,0,0.04169999999999996,23.980815347721848,1.2250670561042831
60,61,CH,260,4,1.99,2.09,0.0,0.0,0,0,0.912962,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9543,60,1,1,0.9543,1.047888504663104,-1.194860891129773
1130,61,CH,260,4,1.99,2.09,0.0,0.0,0,0,0.912962,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9543,60,0,0,0.04569999999999996,21.881838074398267,1.194860891129773
61,62,CH,263,4,1.99,2.09,0.0,0.0,0,0,0.930369,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9543,61,1,1,0.9543,1.047888504663104,-1.194860891129773
1131,62,CH,263,4,1.99,2.09,0.0,0.0,0,0,0.930369,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9543,61,0,0,0.04569999999999996,21.881838074398267,1.194860891129773
1132,63,MM,265,4,1.99,2.09,0.1,0.0,0,0,0.944296,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9671,62,0,1,0.03290000000000004,30.395136778115464,1.302241919535013
62,63,MM,265,4,1.99,2.09,0.1,0.0,0,0,0.944296,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9671,62,1,0,0.9671,1.0340192327577293,-1.302241919535013
1133,64,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.755436,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9497,63,0,0,0.05030000000000001,19.880715705765404,1.1614023571202767
63,64,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.755436,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9497,63,1,1,0.9497,1.0529640939243972,-1.1614023571202767
1134,65,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.804349,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9386,64,0,0,0.06140000000000001,16.28664495114006,1.0922145545104966
64,65,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.804349,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9386,64,1,1,0.9386,1.0654165778819518,-1.0922145545104966
1135,66,CH,267,4,1.99,2.09,0.1,0.0,0,0,0.843479,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9386,65,0,0,0.06140000000000001,16.28664495114006,1.0922145545104966
